Ngày đặt hàng,Số đơn hàng,Mã khách hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền
2/10/2026,BH26.0630,"	KH-00635","	000335002001000",1,2105000,2105000
2/10/2026,BH26.0630,"	KH-00635","	000335002004000",1,2105000,2105000
2/10/2026,BH26.0630,"	KH-00635","	000335002013000",1,2105000,2105000
2/10/2026,BH26.0630,"	KH-00635","	000131002001002",2,1169907,2339814
2/10/2026,BH26.0630,"	KH-00635","	000131002004005",2,1169907,2339814
2/10/2026,BH26.0630,"	KH-00635","	000230002009000",1,1799444,1799444
2/10/2026,BH26.0630,"	KH-00635","	000230002023000",1,1799444,1799444
2/10/2026,BH26.0630,"	KH-00635","	000230002013000",1,1799444,1799444
2/10/2026,BH26.0630,"	KH-00635","	000231002023000",1,2172222,2172222
2/10/2026,BH26.0630,"	KH-00635","	000337002022000",1,1622222,1622222
2/10/2026,BH26.0631,"	KH-00636","	000226003014000",2,1683333,3366666
2/10/2026,BH26.0631,"	KH-00636","	000226003002000",2,1683333,3366666
2/10/2026,BH26.0631,"	KH-00636","	000226003023000",2,1683333,3366666
2/10/2026,BH26.0631,"	KH-00636","	000230002002000",2,1799444,3598888
2/10/2026,BH26.0631,"	KH-00636","	000230002023000",2,1799444,3598888
2/10/2026,BH26.0631,"	KH-00636","	000230002013000",2,1799444,3598888
2/10/2026,BH26.0631,"	KH-00636","	000331002001000",3,1799444,5398332
2/10/2026,BH26.0631,"	KH-00636","	000224002015000",2,1555000,3110000
2/10/2026,BH26.0631,"	KH-00636","	000224002023000",2,1555000,3110000
2/10/2026,BH26.0631,"	KH-00636","	000230002014000",2,1799444,3598888
2/10/2026,BH26.0632,"	KH-00553","	000224002023000",3,1555000,4665000
2/10/2026,BH26.0632,"	KH-00553","	000230002002000",2,1799444,3598888
2/10/2026,BH26.0632,"	KH-00553","	000230002013000",2,1799444,3598888
2/10/2026,BH26.0632,"	KH-00553","	1000400050010000",1,2960555,2960555
2/10/2026,BH26.0632,"	KH-00553","	1000400050080010",1,2960555,2960555
2/10/2026,BH26.0632,"	KH-00553","	000331002001000",5,1799444,8997220
2/10/2026,BH26.0632,"	KH-00553","	000331002008000",2,1799444,3598888
2/10/2026,BH26.0632,"	KH-00553","	1000230020090000",5,882777,4413885
2/10/2026,BH26.0632,"	KH-00553","	1050010000200000",1,1262037,1262037
2/10/2026,BH26.0632,"	KH-00553","	1000260020220000",3,882777,2648331
2/10/2026,BH26.0633,"	KH-00349","	000331002001000",4,1799444,7197776
2/10/2026,BH26.0633,"	KH-00349","	000230002009000",5,1799444,8997220
2/10/2026,BH26.0633,"	KH-00349","	000230002013000",5,1799444,8997220
2/10/2026,BH26.0633,"	KH-00349","	000225002023000",2,1616111,3232222
2/10/2026,BH26.0633,"	KH-00349","	000225002025000",2,1616111,3232222
2/10/2026,BH26.0633,"	KH-00349","	000225002015000",2,1616111,3232222
2/10/2026,BH26.0633,"	KH-00349","	000230002013000",3,1799444,5398332
2/10/2026,BH26.0633,"	KH-00349","	000230002009000",3,1799444,5398332
2/10/2026,BH26.0633,"	KH-00349","	1000270020220000",4,943888,3775552
2/10/2026,BH26.0633,"	KH-00349","	1000270020150000",5,943888,4719440
2/10/2026,BH26.0633,"	KH-00349","	1000230020090000",4,882777,3531108
2/10/2026,BH26.0633,"	KH-00349","	1000260020220000",5,882777,4413885
2/10/2026,BH26.0633,"	KH-00349","	000103002025000",2,1262037,2524074
2/10/2026,BH26.0633,"	KH-00349","	000103002009000",2,1262037,2524074
2/10/2026,BH26.0633,"	KH-00349","	000106002004000",2,1262037,2524074
2/10/2026,BH26.0633,"	KH-00349","	000106002013000",3,1262037,3786111
2/10/2026,BH26.0633,"	KH-00349","	000102002009000",2,1132407,2264814
2/10/2026,BH26.0633,"	KH-00349","	000102002023000",2,1132407,2264814
2/10/2026,BH26.0633,"	KH-00349","	1000240020220000",2,943888,1887776
2/10/2026,BH26.0633,"	KH-00349","	1000240020090000",3,943888,2831664
2/10/2026,BH26.0634,"	KH-00637","	000336002022000",1,1377777,1377777
2/10/2026,BH26.0634,"	KH-00637","	000219002012000",1,1744444,1744444
2/10/2026,BH26.0634,"	KH-00637","	000131002008001",2,1169907,2339814
2/10/2026,BH26.0634,"	KH-00637","	000131002001002",2,1169907,2339814
2/10/2026,BH26.0634,"	KH-00637","	000122002019000",2,1310555,2621110
2/10/2026,BH26.0634,"	KH-00637","	000216003008000",2,1530555,3061110
2/10/2026,BH26.0634,"	KH-00637","	000230002002000",2,1799444,3598888
2/10/2026,BH26.0634,"	KH-00637","	000333002008000",1,2294444,2294444
2/10/2026,BH26.0635,"	KH-00338","	1000260020220000",5,882777,4413885
2/10/2026,BH26.0635,"	KH-00338","	1000270020220000",10,943888,9438880
2/10/2026,BH26.0635,"	KH-00338","	1000230020090000",5,882777,4413885
2/10/2026,BH26.0635,"	KH-00338","	1000240020090000",5,943888,4719440
2/10/2026,BH26.0635,"	KH-00338","	000102002009000",5,1132407,5662035
2/10/2026,BH26.0635,"	KH-00338","	000103002009000",5,1262037,6310185
2/10/2026,BH26.0635,"	KH-00338","	000117002023000",2,943888,1887776
2/10/2026,BH26.0635,"	KH-00338","	1040010000080000",10,1326851,13268510
2/10/2026,BH26.0635,"	KH-00338","	1030010000080000",5,1262037,6310185
2/10/2026,BH26.0636,"	KH-00434","	000217003001000",2,1591666,3183332
2/10/2026,BH26.0636,"	KH-00434","	000336002022000",1,1377777,1377777
2/10/2026,BH26.0636,"	KH-00434","	000122002019000",2,1310555,2621110
2/10/2026,BH26.0636,"	KH-00434","	000131002001002",2,1169907,2339814
2/10/2026,BH26.0636,"	KH-00434","	000219002012000",1,1744444,1744444
2/10/2026,BH26.0636,"	KH-00434","	000219002023000",1,1744444,1744444
2/10/2026,BH26.0636,"	KH-00434","	1000270020220000",1,943888,943888
2/10/2026,BH26.0636,"	KH-00434","	1000230020090000",1,882777,882777
2/10/2026,BH26.0636,"	KH-00434","	1000240020090000",1,943888,943888
2/10/2026,BH26.0636,"	KH-00434","	000225002023000",2,1616111,3232222
2/10/2026,BH26.0636,"	KH-00434","	000401002016002",1,1530555,1530555
2/10/2026,BH26.0637,"	KH-00513","	000131002019002",3,1169907,3509721
2/10/2026,BH26.0637,"	KH-00513","	000131002001002",3,1169907,3509721
2/10/2026,BH26.0637,"	KH-00513","	000131002004005",3,1169907,3509721
2/10/2026,BH26.0638,"	KH-00638","	000225002023000",3,1616111,4848333
2/10/2026,BH26.0638,"	KH-00638","	000224002023000",3,1555000,4665000
2/10/2026,BH26.0638,"	KH-00638","	000219002012000",2,1744444,3488888
2/10/2026,BH26.0638,"	KH-00638","	000331002001000",2,1799444,3598888
2/10/2026,BH26.0638,"	KH-00638","	000217003008000",1,1591666,1591666
2/10/2026,BH26.0638,"	KH-00638","	000231002023000",1,2172222,2172222
2/10/2026,BH26.0639,"	KH-00436","	000131002019002",3,1169907,3509721
2/10/2026,BH26.0639,"	KH-00436","	000216003008000",2,1530555,3061110
2/10/2026,BH26.0639,"	KH-00436","	000401002016000",2,1530555,3061110
2/10/2026,BH26.0639,"	KH-00436","	000217003001000",3,1591666,4774998
2/10/2026,BH26.0639,"	KH-00436","	000217003008000",2,1591666,3183332
2/10/2026,BH26.0639,"	KH-00436","	000216003001000",1,1530555,1530555
2/10/2026,BH26.0639,"	KH-00436","	000216003008000",3,1530555,4591665
2/10/2026,BH26.0640,"	KH-00497","	000224002023000",5,1555000,7775000
2/10/2026,BH26.0640,"	KH-00497","	000224002026000",2,1555000,3110000
2/10/2026,BH26.0640,"	KH-00497","	000331002001000",5,1799444,8997220
2/10/2026,BH26.0640,"	KH-00497","	000331002008000",3,1799444,5398332
2/10/2026,BH26.0640,"	KH-00497","	000217003001000",8,1591666,12733328
2/10/2026,BH26.0640,"	KH-00497","	000217003008000",3,1591666,4774998
2/10/2026,BH26.0640,"	KH-00497","	000336002001000",5,1377777,6888885
2/10/2026,BH26.0641,"	KH-00366","	000401002016000",10,1530555,15305550
2/10/2026,BH26.0641,"	KH-00366","	000224002023000",15,1555000,23325000
2/10/2026,BH26.0641,"	KH-00366","	000224002004000",3,1555000,4665000
2/10/2026,BH26.0641,"	KH-00366","	000224002026000",5,1555000,7775000
2/10/2026,BH26.0641,"	KH-00366","	000224002009000",10,1555000,15550000
2/10/2026,BH26.0641,"	KH-00366","	000224002015000",10,1555000,15550000
2/10/2026,BH26.0641,"	KH-00366","	000225002002000",2,1616111,3232222
2/10/2026,BH26.0641,"	KH-00366","	000225002025000",5,1616111,8080555
2/10/2026,BH26.0641,"	KH-00366","	000225002024000",3,1616111,4848333
2/10/2026,BH26.0641,"	KH-00366","	000225002009000",5,1616111,8080555
2/10/2026,BH26.0641,"	KH-00366","	000225002015000",10,1616111,16161110
2/10/2026,BH26.0641,"	KH-00366","	000225002023000",10,1616111,16161110
2/10/2026,BH26.0641,"	KH-00366","	000207004000000",3,1530555,4591665
2/10/2026,BH26.0641,"	KH-00366","	000216003008000",15,1530555,22958325
2/10/2026,BH26.0641,"	KH-00366","	000217003001000",15,1591666,23874990
2/10/2026,BH26.0641,"	KH-00366","	000217003008000",15,1591666,23874990
2/10/2026,BH26.0641,"	KH-00366","	000131002008001",3,1169907,3509721
2/10/2026,BH26.0641,"	KH-00366","	000131002019002",2,1169907,2339814
2/10/2026,BH26.0641,"	KH-00366","	100029005090000",1,2960555,2960555
2/10/2026,BH26.0641,"	KH-00366","	100029005220000",1,2960555,2960555
2/10/2026,BH26.0642,"	KH-00348","	000331002001000",3,1799444,5398332
2/10/2026,BH26.0642,"	KH-00348","	000331002008000",3,1799444,5398332
2/10/2026,BH26.0642,"	KH-00348","	000225002002000",1,1616111,1616111
2/10/2026,BH26.0642,"	KH-00348","	000225002023000",1,1616111,1616111
2/10/2026,BH26.0642,"	KH-00348","	000225002015000",1,1616111,1616111
2/10/2026,BH26.0643,"	KH-00639","	000401002016002",15,1530555,22958325
2/10/2026,BH26.0643,"	KH-00639","	000208002003000",4,1408333,5633332
2/10/2026,BH26.0643,"	KH-00639","	000224002002000",1,1555000,1555000
2/10/2026,BH26.0643,"	KH-00639","	000224002023000",2,1555000,3110000
2/10/2026,BH26.0643,"	KH-00639","	000224002024000",2,1555000,3110000
2/10/2026,BH26.0643,"	KH-00639","	000224002009000",1,1555000,1555000
2/10/2026,BH26.0643,"	KH-00639","	000225002023000",1,1616111,1616111
2/10/2026,BH26.0643,"	KH-00639","	000225002024000",1,1616111,1616111
2/10/2026,BH26.0643,"	KH-00639","	000225002009000",1,1616111,1616111
2/10/2026,BH26.0643,"	KH-00639","	000230002013000",1,1799444,1799444
2/10/2026,BH26.0643,"	KH-00639","	000217003001000",1,1591666,1591666
2/10/2026,BH26.0643,"	KH-00639","	000217003008000",1,1591666,1591666
2/10/2026,BH26.0644,"	KH-00079","	1000240020090000",2,943888,1887776
2/10/2026,BH26.0644,"	KH-00079","	1000270020150000",1,943888,943888
2/10/2026,BH26.0644,"	KH-00079","	1000270020220000",1,943888,943888
2/10/2026,BH26.0644,"	KH-00079","	1030010000080000",1,1262037,1262037
2/10/2026,BH26.0644,"	KH-00079","	1040010000080000",2,1326851,2653702
2/10/2026,BH26.0644,"	KH-00079","	1050010000200000",1,1262037,1262037
2/10/2026,BH26.0644,"	KH-00079","	1060010000200000",1,1326851,1326851
2/10/2026,BH26.0644,"	KH-00079","	000105002004000",2,1132407,2264814
2/10/2026,BH26.0644,"	KH-00079","	000106002004000",1,1262037,1262037
2/10/2026,BH26.0644,"	KH-00079","	000106002013000",1,1262037,1262037
2/10/2026,BH26.0645,"	KH-00076","	1000270020220000",2,943888,1887776
2/10/2026,BH26.0645,"	KH-00076","	1000230020090000",10,882777,8827770
2/10/2026,BH26.0645,"	KH-00076","	1000240020090000",3,943888,2831664
2/10/2026,BH26.0645,"	KH-00076","	1000270020220000",4,943888,3775552
2/10/2026,BH26.0645,"	KH-00076","	000105002004000",2,1132407,2264814
2/10/2026,BH26.0645,"	KH-00076","	000105002013000",2,1132407,2264814
2/10/2026,BH26.0645,"	KH-00076","	100029005080000",5,2960555,14802775
2/10/2026,BH26.0645,"	KH-00076","	1000400050010000",3,2960555,8881665
2/10/2026,BH26.0645,"	KH-00076","	1050010000200000",3,1262037,3786111
2/10/2026,BH26.0645,"	KH-00076","	000331002001000",9,1799444,16194996
2/10/2026,BH26.0645,"	KH-00076","	000331002008000",15,1799444,26991660
2/10/2026,BH26.0645,"	KH-00076","	000336002001000",15,1377777,20666655
2/10/2026,BH26.0645,"	KH-00076","	000336002022000",20,1377777,27555540
2/10/2026,BH26.0645,"	KH-00076","	000337002022000",10,1622222,16222220
2/10/2026,BH26.0645,"	KH-00076","	000336002004000",3,1377777,4133331
2/10/2026,BH26.0645,"	KH-00076","	000224002023000",2,1555000,3110000
2/10/2026,BH26.0645,"	KH-00076","	1000270020220000",10,943888,9438880
2/10/2026,BH26.0645,"	KH-00076","	1030010000080000",5,1262037,6310185
2/10/2026,BH26.0645,"	KH-00076","	1040010000080000",10,1326851,13268510
2/10/2026,BH26.0645,"	KH-00076","	000105002004000",2,1132407,2264814
2/10/2026,BH26.0645,"	KH-00076","	000105002013000",3,1132407,3397221
2/10/2026,BH26.0645,"	KH-00076","	000106002001000",2,1262037,2524074
2/10/2026,BH26.0645,"	KH-00076","	000106002013000",3,1262037,3786111
2/10/2026,BH26.0645,"	KH-00076","	1000230020090000",8,882777,7062216
2/10/2026,BH26.0645,"	KH-00076","	1000240020090000",5,943888,4719440
2/10/2026,BH26.0645,"	KH-00076","	000117002023000",3,943888,2831664
2/10/2026,BH26.0645,"	KH-00076","	000331002001000",15,1799444,26991660
2/10/2026,BH26.0645,"	KH-00076","	000224002002000",5,1555000,7775000
2/10/2026,BH26.0645,"	KH-00076","	000224002015000",5,1555000,7775000
2/10/2026,BH26.0645,"	KH-00076","	000224002026000",5,1555000,7775000
2/11/2026,BH26.0646,"	KH-00640","	000401002016002",20,1530555,30611100
2/11/2026,BH26.0647,"	KH-00641","	000225002015000",10,2166666.6,21666666
2/11/2026,BH26.0647,"	KH-00641","	000401002016000",10,2037037,20370370
2/11/2026,BH26.0647,"	KH-00641","	000225002025000",10,2166666.6,21666666
2/11/2026,BH26.0647,"	KH-00641","	000218002007000",10,2037037,20370370
2/11/2026,BH26.0648,"	KH-00642","	000224002002000",1,2398148,2398148
2/11/2026,BH26.0649,"	KH-00643","	1000300050010000",1,4527778,4527778
2/11/2026,BH26.0650,"	KH-00079","	000337002022000",1,1622222,1622222
2/11/2026,BH26.0650,"	KH-00079","	000232003008000",2,2233333,4466666
2/11/2026,BH26.0650,"	KH-00079","	000232003002000",1,2233333,2233333
2/11/2026,BH26.0650,"	KH-00079","	000413002001000",1,2716111,2716111
2/11/2026,BH26.0650,"	KH-00079","	000413002022000",1,2716111,2716111
2/11/2026,BH26.0650,"	KH-00079","	000122002009001",2,1310555,2621110
2/11/2026,BH26.0650,"	KH-00079","	000331002001000",1,1799444,1799444
2/11/2026,BH26.0650,"	KH-00079","	000331002008000",2,1799444,3598888
2/11/2026,BH26.0650,"	KH-00079","	000331002004000",1,1799444,1799444
2/11/2026,BH26.0650,"	KH-00079","	100029005220000",2,2960555,5921110
2/11/2026,BH26.0650,"	KH-00079","	100029005010000",1,2960555,2960555
2/11/2026,BH26.0650,"	KH-00079","	000224002002000",1,1555000,1555000
2/11/2026,BH26.0650,"	KH-00079","	000224002023000",1,1555000,1555000
2/11/2026,BH26.0650,"	KH-00079","	000224002009000",1,1555000,1555000
2/11/2026,BH26.0650,"	KH-00079","	000225002025000",1,1616111,1616111
2/11/2026,BH26.0650,"	KH-00079","	000225002004000",1,1616111,1616111
2/11/2026,BH26.0650,"	KH-00079","	000225002015000",3,1616111,4848333
2/11/2026,BH26.0650,"	KH-00079","	000225002002000",2,1616111,3232222
2/11/2026,BH26.0650,"	KH-00079","	000225002023000",3,1616111,4848333
2/11/2026,BH26.0650,"	KH-00079","	1000230020090000",2,882777,1765554
2/11/2026,BH26.0650,"	KH-00079","	000117002023000",1,943888,943888
2/11/2026,BH26.0650,"	KH-00079","	1000240020090000",1,943888,943888
2/11/2026,BH26.0650,"	KH-00079","	1000210020090000",3,882777,2648331
2/11/2026,BH26.0650,"	KH-00079","	000116002023000",1,787037,787037
2/11/2026,BH26.0650,"	KH-00079","	1000220020090000",2,943888,1887776
2/11/2026,BH26.0650,"	KH-00079","	1050010000200000",2,1262037,2524074
2/11/2026,BH26.0650,"	KH-00079","	1060010000200000",2,1326851,2653702
2/11/2026,BH26.0651,"	KH-00644","	000331002001000",1,1799444,1799444
2/11/2026,BH26.0651,"	KH-00644","	1000320050010000",1,2960555,2960555
2/11/2026,BH26.0651,"	KH-00644","	1000320050020000",1,2960555,2960555
2/11/2026,BH26.0651,"	KH-00644","	1000320050200000",1,2960555,2960555
2/11/2026,BH26.0651,"	KH-00644","	000331002001000",1,1799444,1799444
2/11/2026,BH26.0651,"	KH-00644","	000331002004000",1,1799444,1799444
2/11/2026,BH26.0651,"	KH-00644","	000331002008000",1,1799444,1799444
2/11/2026,BH26.0651,"	KH-00644","	000331002022000",1,1799444,1799444
2/11/2026,BH26.0651,"	KH-00644","	000230002013000",2,1799444,3598888
2/11/2026,BH26.0652,"	KH-00645","	000337002001000",1,1622222,1622222
2/11/2026,BH26.0652,"	KH-00645","	000336002001000",1,1377777,1377777
2/11/2026,BH26.0652,"	KH-00645","	000331002001000",1,1799444,1799444
2/11/2026,BH26.0652,"	KH-00645","	000331002022000",1,1799444,1799444
2/11/2026,BH26.0653,"	KH-00645","	000336002001000",1,1377777,1377777
2/11/2026,BH26.0653,"	KH-00645","	000331002008000",1,1799444,1799444
2/11/2026,BH26.0653,"	KH-00645","	000337002001000",1,1622222,1622222
2/11/2026,BH26.0654,"	KH-00646","	000131002001002",2,1169907,2339814
2/11/2026,BH26.0654,"	KH-00646","	000131002008001",2,1169907,2339814
2/11/2026,BH26.0654,"	KH-00646","	000217003008000",2,1591666,3183332
2/11/2026,BH26.0654,"	KH-00646","	000217003001000",1,1591666,1591666
2/11/2026,BH26.0654,"	KH-00646","	000216003001000",1,1530555,1530555
2/11/2026,BH26.0654,"	KH-00646","	000216003008000",2,1530555,3061110
2/11/2026,BH26.0654,"	KH-00646","	000226003014000",1,1683333,1683333
2/11/2026,BH26.0654,"	KH-00646","	000226003023000",2,1683333,3366666
2/11/2026,BH26.0654,"	KH-00646","	000226003002000",2,1683333,3366666
2/11/2026,BH26.0654,"	KH-00646","	000226003015000",1,1683333,1683333
2/11/2026,BH26.0654,"	KH-00646","	000230002013000",1,1799444,1799444
2/11/2026,BH26.0654,"	KH-00646","	000230002023000",2,1799444,3598888
2/11/2026,BH26.0654,"	KH-00646","	000230002009000",1,1799444,1799444
2/11/2026,BH26.0654,"	KH-00646","	000230002002000",2,1799444,3598888
2/11/2026,BH26.0654,"	KH-00646","	000217002001000",2,1469444,2938888
2/11/2026,BH26.0654,"	KH-00646","	000217002007000",1,1469444,1469444
2/11/2026,BH26.0654,"	KH-00646","	000337002008000",2,1622222,3244444
2/11/2026,BH26.0654,"	KH-00646","	000337002001000",2,1622222,3244444
2/11/2026,BH26.0654,"	KH-00646","	000225002023000",3,1616111,4848333
2/11/2026,BH26.0654,"	KH-00646","	000225002002000",2,1616111,3232222
2/11/2026,BH26.0654,"	KH-00646","	000132002022001",2,1310555,2621110
2/11/2026,BH26.0654,"	KH-00646","	000125002002000",2,1310555,2621110
2/11/2026,BH26.0654,"	KH-00646","	000125002023000",1,1310555,1310555
2/11/2026,BH26.0654,"	KH-00646","	1000270020220000",1,943888,943888
2/11/2026,BH26.0654,"	KH-00646","	000117002023000",1,943888,943888
2/11/2026,BH26.0654,"	KH-00646","	1000240020220000",1,943888,943888
2/11/2026,BH26.0654,"	KH-00646","	1000240020090000",1,943888,943888
2/11/2026,BH26.0654,"	KH-00646","	1000230020090000",1,882777,882777
2/11/2026,BH26.0654,"	KH-00646","	000224002023000",3,1555000,4665000
2/11/2026,BH26.0655,"	KH-00646","	1000230020090000",2,882777,1765554
2/11/2026,BH26.0655,"	KH-00646","	000125002009000",2,1310555,2621110
2/11/2026,BH26.0655,"	KH-00646","	000331002008000",1,1799444,1799444
2/11/2026,BH26.0655,"	KH-00646","	1000400050010000",2,2960555,5921110
2/11/2026,BH26.0655,"	KH-00646","	1000400050080010",2,2960555,5921110
2/11/2026,BH26.0655,"	KH-00646","	1000400050020000",2,2960555,5921110
2/11/2026,BH26.0655,"	KH-00646","	000335002001000",2,2105000,4210000
2/11/2026,BH26.0655,"	KH-00646","	000335002013000",1,2105000,2105000
2/11/2026,BH26.0655,"	KH-00646","	000333002008000",1,2294444,2294444
2/11/2026,BH26.0655,"	KH-00646","	000333002022002",1,2294444,2294444
2/11/2026,BH26.0655,"	KH-00646","	100029005080000",2,2960555,5921110
2/11/2026,BH26.0655,"	KH-00646","	100029005090000",1,2960555,2960555
2/11/2026,BH26.0655,"	KH-00646","	000219002012000",2,1744444,3488888
2/11/2026,BH26.0655,"	KH-00646","	000219002023000",1,1744444,1744444
2/11/2026,BH26.0655,"	KH-00646","	000226003015000",2,1683333,3366666
2/11/2026,BH26.0655,"	KH-00646","	000230002023000",2,1799444,3598888
2/11/2026,BH26.0655,"	KH-00646","	000117002023000",2,943888,1887776
2/11/2026,BH26.0655,"	KH-00646","	1000240020090000",4,943888,3775552
2/11/2026,BH26.0655,"	KH-00646","	1000240020220000",2,943888,1887776
2/11/2026,BH26.0655,"	KH-00646","	1000270020150000",4,943888,3775552
2/11/2026,BH26.0655,"	KH-00646","	1000270020220000",4,943888,3775552
2/11/2026,BH26.0655,"	KH-00646","	000334002001000",2,1652777,3305554
2/11/2026,BH26.0655,"	KH-00646","	000230002013000",2,1799444,3598888
2/11/2026,BH26.0655,"	KH-00646","	000225002023000",2,1616111,3232222
2/11/2026,BH26.0655,"	KH-00646","	000225002015000",2,1616111,3232222
2/12/2026,BH26.0656,"	KH-00488","	000217002001000",1,1469444,1469444
2/12/2026,BH26.0656,"	KH-00488","	000217002003000",1,1469444,1469444
2/12/2026,BH26.0656,"	KH-00488","	000217002007000",1,1469444,1469444
2/12/2026,BH26.0656,"	KH-00488","	000225002004000",1,1616111,1616111
2/12/2026,BH26.0656,"	KH-00488","	000225002023000",4,1616111,6464444
2/12/2026,BH26.0656,"	KH-00488","	000225002024000",1,1616111,1616111
2/12/2026,BH26.0656,"	KH-00488","	000225002015000",1,1616111,1616111
2/12/2026,BH26.0656,"	KH-00488","	000224002023000",3,1555000,4665000
2/12/2026,BH26.0656,"	KH-00488","	000224002024000",1,1555000,1555000
2/12/2026,BH26.0656,"	KH-00488","	000216003001000",2,1530555,3061110
2/12/2026,BH26.0656,"	KH-00488","	000217003001000",1,1591666,1591666
2/12/2026,BH26.0656,"	KH-00488","	100029005010000",1,2960555,2960555
2/12/2026,BH26.0656,"	KH-00488","	000230002023000",1,1799444,1799444
2/12/2026,BH26.0657,"	KH-00644","	000219002012000",1,1744444,1744444
2/12/2026,BH26.0657,"	KH-00644","	000336002001000",1,1377777,1377777
2/12/2026,BH26.0657,"	KH-00644","	000336002022000",2,1377777,2755554
2/12/2026,BH26.0657,"	KH-00644","	000336002004000",3,1377777,4133331
2/12/2026,BH26.0657,"	KH-00644","	000131002008001",2,1169907,2339814
2/12/2026,BH26.0657,"	KH-00644","	000131002001002",1,1169907,1169907
2/12/2026,BH26.0658,"	KH-00644","	000125002002000",1,1310555,1310555
2/12/2026,BH26.0658,"	KH-00644","	000125002009000",1,1310555,1310555
2/12/2026,BH26.0658,"	KH-00644","	000125002013000",1,1310555,1310555
2/12/2026,BH26.0658,"	KH-00644","	000125002023000",1,1310555,1310555
2/12/2026,BH26.0659,"	KH-00647","	000125002009000",1,1310555,1310555
2/12/2026,BH26.0659,"	KH-00647","	000217002001000",1,1469444,1469444
2/12/2026,BH26.0660,"	KH-00647","	000125002009000",1,1310555,1310555
2/12/2026,BH26.0660,"	KH-00647","	000219002022000",1,1744444,1744444
2/12/2026,BH26.0660,"	KH-00647","	1040010000080000",3,1326851,3980553
2/12/2026,BH26.0660,"	KH-00647","	000125002009000",2,1310555,2621110
2/12/2026,BH26.0660,"	KH-00647","	000335002001000",1,2105000,2105000
2/12/2026,BH26.0660,"	KH-00647","	000219002012000",1,1744444,1744444
2/12/2026,BH26.0660,"	KH-00647","	000131002001002",1,1169907,1169907
2/12/2026,BH26.0660,"	KH-00647","	000224002023000",3,1555000,4665000
2/12/2026,BH26.0661,"	KH-00647","	000225002004000",1,1616111,1616111
2/12/2026,BH26.0662,"	KH-00194","	000104002009000",2,1236111,2472222
2/12/2026,BH26.0662,"	KH-00194","	000104002020000",2,1236111,2472222
2/12/2026,BH26.0662,"	KH-00194","	000105002004000",1,1132407,1132407
2/12/2026,BH26.0662,"	KH-00194","	000105002013000",2,1132407,2264814
2/12/2026,BH26.0662,"	KH-00194","	000106002001000",1,1262037,1262037
2/12/2026,BH26.0662,"	KH-00194","	000106002004000",1,1262037,1262037
2/12/2026,BH26.0662,"	KH-00194","	000106002013000",1,1262037,1262037
2/12/2026,BH26.0662,"	KH-00194","	1030010000080000",1,1262037,1262037
2/12/2026,BH26.0662,"	KH-00194","	1040010000080000",1,1326851,1326851
2/12/2026,BH26.0662,"	KH-00194","	1050010000200000",1,1262037,1262037
2/12/2026,BH26.0662,"	KH-00194","	1060010000200000",1,1326851,1326851
2/12/2026,BH26.0662,"	KH-00194","	1000250020050000",4,943888,3775552
2/12/2026,BH26.0662,"	KH-00194","	1000250020220000",4,943888,3775552
2/12/2026,BH26.0662,"	KH-00194","	1000260020220000",6,882777,5296662
2/12/2026,BH26.0662,"	KH-00194","	1000270020150000",3,943888,2831664
2/12/2026,BH26.0662,"	KH-00194","	1000270020220000",3,943888,2831664
2/12/2026,BH26.0662,"	KH-00194","	1000230020090000",6,882777,5296662
2/12/2026,BH26.0662,"	KH-00194","	000117002023000",2,943888,1887776
2/12/2026,BH26.0662,"	KH-00194","	1000240020090000",2,943888,1887776
2/12/2026,BH26.0662,"	KH-00194","	1000240020220000",2,943888,1887776
2/12/2026,BH26.0662,"	KH-00194","	1000210020090000",5,882777,4413885
2/12/2026,BH26.0662,"	KH-00194","	000116002023000",2,787037,1574074
2/12/2026,BH26.0662,"	KH-00194","	1000220020090000",2,943888,1887776
2/12/2026,BH26.0662,"	KH-00194","	1000220020220000",2,943888,1887776
2/12/2026,BH26.0662,"	KH-00194","	000333002001002",7,2294444,16061108
2/12/2026,BH26.0663,"	KH-00042","	1000400050200000",1,2960555,2960555
2/12/2026,BH26.0663,"	KH-00042","	000104002020000",1,1236111,1236111
2/12/2026,BH26.0663,"	KH-00042","	000226003002000",1,1683333,1683333
2/12/2026,BH26.0663,"	KH-00042","	000230002014000",1,1799444,1799444
2/12/2026,BH26.0663,"	KH-00042","	000125002009000",1,1310555,1310555
2/12/2026,BH26.0663,"	KH-00042","	000331002001000",5,1799444,8997220
2/12/2026,BH26.0663,"	KH-00042","	000331002008000",1,1799444,1799444
2/12/2026,BH26.0663,"	KH-00042","	000226003023000",2,1683333,3366666
2/12/2026,BH26.0663,"	KH-00042","	000131002001002",1,1169907,1169907
2/12/2026,BH26.0663,"	KH-00042","	1000240020090000",2,943888,1887776
2/12/2026,BH26.0663,"	KH-00042","	1000270020150000",2,943888,1887776
2/12/2026,BH26.0663,"	KH-00042","	1000270020220000",2,943888,1887776
2/12/2026,BH26.0663,"	KH-00042","	000225002025000",1,1616111,1616111
2/12/2026,BH26.0663,"	KH-00042","	000224002023000",1,1555000,1555000
2/12/2026,BH26.0663,"	KH-00042","	000401002016000",3,1530555,4591665
2/12/2026,BH26.0663,"	KH-00042","	000215004000000",1,1591666,1591666
